S.no.,k,Success Rate,Collision Rate,Nav Time,Total Reward,Freq. Danger,Avg. Min. Separation dist in Danger,Configuration of Robot,Configuration of humans
1,1,1.0,0.0,4.5,0.9639254102000744,0.2777777777777778,0.11421569708078039,"[[(6.2, 0.6), (1.2, -4.4)]]","[[(0.8, 0.9), (-0.9, -6.7)], [(0.3, 6.4), (0.5, 2.4)], [(-3.2, -0.6), (-5.3, -0.2)], [(3.9, -0.4), (-1.1, 4.2)], [(0.1, 4.7), (-6.5, 0.6)], [(-1.4, -0.4), (-3.3, 0.3)], [(0.4, 3.2), (-1.1, 5.6)], [(-1.0, -3.0), (-7.2, -0.8)]]"
1,1,1.0,0.0,6.0,0.695279779722835,0.3333333333333333,0.05845797489792606,"[[(1.1, -4.4), (-6.4, 0.6)]]","[[(1.8, 0.7), (-3.3, 1.2)], [(-6.3, -0.8), (5.6, -0.4)], [(3.0, -0.5), (6.7, -1.1)], [(-6.8, 0.6), (3.2, 0.8)], [(4.9, -0.3), (-6.1, -0.9)], [(0.3, -6.5), (-4.0, 0.4)], [(-0.9, 5.3), (-1.2, -5.7)], [(0.5, 5.4), (-0.1, 2.4)]]"
1,1,0.0,1.0,25,-0.5146750185806881,0.23076923076923078,0.08690995284887482,"[[(2.9, -0.5), (-6.3, -0.3)]]","[[(0.9, -5.1), (-0.3, 7.2)], [(1.0, 4.2), (-0.7, -6.3)], [(0.3, 1.9), (-1.1, 5.3)], [(1.8, 1.0), (-3.0, 0.6)], [(-5.1, -0.6), (0.6, -2.1)], [(-5.1, 0.8), (4.1, 0.8)], [(4.2, 0.8), (5.7, -0.0)], [(-2.8, 1.1), (2.3, -0.2)]]"
1,1,0.0,1.0,25,-0.47501117057083275,0.13333333333333333,0.0721306008422708,"[[(-0.9, 2.2), (4.9, -1.0)]]","[[(1.0, -4.2), (-0.1, 5.4)], [(1.1, 6.2), (0.8, 6.6)], [(7.0, -0.8), (1.2, -5.3)], [(-0.1, -7.1), (2.7, 0.3)], [(-0.4, -2.3), (-5.8, -1.2)], [(1.2, 5.1), (-1.2, -5.8)], [(1.2, -0.9), (-7.2, -0.5)], [(2.6, -1.1), (-4.5, -0.5)]]"
1,1,0.0,1.0,25,-0.5119717689446197,0.15384615384615385,0.053225946259763124,"[[(-0.6, 6.1), (0.7, -4.7)]]","[[(1.2, -6.5), (0.8, -2.5)], [(-4.4, -0.5), (-7.2, 1.2)], [(-0.4, -5.8), (-5.9, -0.4)], [(-1.2, 3.1), (0.8, 4.7)], [(6.4, -1.1), (-0.5, 6.5)], [(1.1, 2.7), (4.1, 0.4)], [(-0.9, 1.9), (-6.0, 0.9)], [(-6.8, 0.6), (-3.1, 0.4)]]"
1,1,1.0,0.0,5.0,0.8617518509396394,0.3,0.07659839333098441,"[[(-0.2, -2.4), (5.5, -1.2)]]","[[(0.9, -5.1), (0.4, -6.9)], [(-4.6, 0.6), (-3.4, 0.8)], [(4.3, -0.6), (1.1, -5.1)], [(2.5, 0.7), (1.0, 5.5)], [(-0.9, -7.2), (0.0, 6.9)], [(-1.0, -0.1), (-1.1, 5.2)], [(1.2, 1.7), (-0.8, 3.7)], [(6.9, 1.2), (2.4, 0.4)]]"
1,1,1.0,0.0,6.25,0.6708612293429966,0.52,0.11280714767401602,"[[(7.2, 1.1), (-0.7, 5.5)]]","[[(1.1, 6.6), (1.1, -6.8)], [(0.6, 1.6), (0.5, 7.0)], [(1.6, 0.3), (0.2, -3.4)], [(0.7, -5.1), (0.0, -6.5)], [(-0.2, -6.4), (-0.6, 3.0)], [(2.4, -1.2), (-2.3, 0.3)], [(-2.1, 1.1), (6.7, 0.3)], [(4.9, -0.8), (-4.6, -0.6)]]"
1,1,1.0,0.0,5.0,0.8879420938626935,0.15,0.11300544866548852,"[[(3.5, -0.7), (-5.5, 0.6)]]","[[(1.2, 4.7), (-0.8, 6.0)], [(-0.5, -1.4), (0.4, -2.6)], [(5.3, -0.8), (-7.1, 0.8)], [(0.7, -3.1), (-0.6, 2.9)], [(0.5, -5.4), (4.9, -0.2)], [(2.0, 0.6), (6.2, -0.6)], [(-0.1, 5.9), (-6.9, -1.0)], [(-6.9, -1.0), (-0.1, -4.7)]]"
1,1,1.0,0.0,5.25,0.8263733342148694,0.38095238095238093,0.10630580652494767,"[[(-5.8, -0.7), (-0.5, -4.2)]]","[[(4.6, 0.3), (6.7, 1.1)], [(0.8, 4.6), (0.2, -5.8)], [(0.5, -5.8), (-6.4, 0.6)], [(-4.0, -0.3), (0.6, 6.4)], [(0.9, 1.9), (-0.5, 4.7)], [(2.9, 0.3), (-2.4, -0.9)], [(-6.8, 0.6), (0.6, 2.5)], [(-0.4, 7.2), (-2.7, 0.2)]]"
1,1,0.0,1.0,25,-0.44569480837941755,0.11764705882352941,0.059356465848861284,"[[(-5.4, -0.4), (-0.4, -4.5)]]","[[(-0.1, -5.8), (4.0, -0.7)], [(0.2, 0.3), (5.2, 0.1)], [(-0.2, -3.3), (2.6, -0.3)], [(-0.1, -1.8), (-2.8, -0.6)], [(-1.0, 5.7), (0.3, 2.7)], [(-2.7, -0.5), (-0.3, -6.8)], [(0.0, 1.7), (4.3, 1.0)], [(-1.0, -7.1), (-0.4, 6.2)]]"
1,1,1.0,0.0,4.5,0.9912362305878525,0.05555555555555555,0.19179671301774914,"[[(-5.0, -0.8), (0.7, 3.2)]]","[[(3.6, -1.0), (-5.7, 1.0)], [(0.2, -2.7), (3.7, -1.0)], [(-2.4, 0.0), (4.7, 0.5)], [(5.0, -0.3), (-0.8, -6.4)], [(3.0, -0.2), (-3.0, 0.1)], [(0.4, 1.2), (2.1, -1.0)], [(7.1, 1.1), (0.8, -6.9)], [(4.5, 0.6), (0.4, 5.5)]]"
1,1,1.0,0.0,7.25,1.2514585349733576,0.06896551724137931,0.0817548279753687,"[[(0.2, -7.0), (-0.4, 6.7)]]","[[(0.6, 2.5), (0.3, -6.0)], [(0.6, -2.4), (4.8, 0.9)], [(3.7, 0.0), (-6.3, -1.1)], [(-5.8, -0.9), (1.1, -3.6)], [(-0.1, 3.9), (-5.0, 0.3)], [(-2.9, 1.2), (6.5, 0.5)], [(5.3, -0.7), (-2.5, 0.6)], [(3.3, 1.0), (-1.2, -2.2)]]"
1,1,0.0,1.0,25,-0.5066209232281497,0.5333333333333333,0.11994166972133903,"[[(-1.2, 5.3), (-6.7, 0.1)]]","[[(-0.1, -0.4), (-0.7, 4.4)], [(3.0, 0.4), (-0.7, -6.1)], [(-1.8, -0.1), (-3.5, 0.4)], [(-0.3, -5.3), (7.0, 0.7)], [(0.9, -6.4), (-4.3, -0.7)], [(1.2, -4.6), (-1.2, -4.0)], [(1.0, 1.8), (1.2, 3.7)], [(-2.0, 1.1), (2.8, -0.7)]]"
1,1,0.0,1.0,25,-0.5633109983727608,0.45454545454545453,0.10812251862219177,"[[(-3.4, 1.1), (-0.2, 5.7)]]","[[(-1.0, -0.6), (-0.4, -3.4)], [(0.7, 0.9), (0.9, 4.5)], [(-6.1, 0.4), (-1.1, 6.9)], [(-1.0, 4.8), (-3.9, 0.5)], [(0.8, 6.8), (1.0, -2.5)], [(0.5, -2.4), (7.2, -0.3)], [(2.5, 0.3), (3.1, 0.3)], [(1.1, -4.5), (4.1, 0.7)]]"
1,1,0.0,1.0,25,-0.5206063731838636,0.08333333333333333,0.03477098237809373,"[[(-4.4, -0.3), (1.1, 7.1)]]","[[(6.4, 0.4), (-5.7, -0.9)], [(-0.9, -5.6), (-0.2, -6.5)], [(0.8, -4.3), (4.4, -1.2)], [(4.0, 0.2), (-0.1, -3.6)], [(-0.8, 7.1), (-0.8, 6.6)], [(-2.9, 0.5), (-1.1, 2.6)], [(-6.9, 0.5), (0.9, -5.9)], [(-1.0, 2.7), (-4.6, -0.4)]]"
1,1,0.0,1.0,25,-0.5671565399502647,0.2,0.059315817067084275,"[[(-0.6, -5.1), (-5.8, -0.2)]]","[[(6.5, 1.2), (0.4, -6.7)], [(1.2, -2.4), (0.1, -4.4)], [(0.4, 5.3), (1.1, 6.0)], [(-5.9, -1.0), (-4.0, 0.3)], [(-0.8, 3.4), (3.2, -0.2)], [(2.0, -1.2), (-0.8, -7.2)], [(0.2, 1.2), (4.6, 0.4)], [(0.8, -3.5), (-0.8, -2.9)]]"
1,1,0.0,1.0,25,-0.6216918139369183,0.42857142857142855,0.13043019272444142,"[[(-4.3, 1.1), (6.2, 0.0)]]","[[(-5.5, 0.1), (-1.1, 2.4)], [(-0.9, 7.0), (-4.1, -1.1)], [(2.3, 1.0), (-6.4, 0.3)], [(4.8, 0.1), (0.9, 2.8)], [(-0.8, 4.5), (3.4, -0.2)], [(-0.3, -5.1), (-1.1, -2.4)], [(-3.0, 0.2), (4.4, -0.4)], [(-0.1, 5.6), (-4.9, -0.3)]]"
1,1,0.0,1.0,25,0.2212335097654783,0.25,0.06924812623782221,"[[(0.2, -3.9), (-3.3, 0.1)]]","[[(0.6, 0.2), (1.0, -5.6)], [(-2.3, -0.9), (-5.9, -0.5)], [(-6.6, 0.3), (1.1, -2.6)], [(-0.7, -2.1), (-0.6, 4.3)], [(-2.7, 0.3), (0.4, -3.5)], [(-5.7, -0.2), (2.8, -0.4)], [(3.2, 0.4), (3.8, 0.4)], [(-0.3, 1.3), (-0.4, 5.9)]]"
1,1,0.0,1.0,25,-0.5527089485014667,0.3333333333333333,0.0606845355073691,"[[(-1.0, -5.7), (6.0, -1.2)]]","[[(3.4, 0.1), (-0.4, -2.5)], [(1.2, 4.3), (-0.8, 6.7)], [(-0.5, 1.4), (4.3, 0.2)], [(6.3, -0.6), (-3.4, 1.2)], [(2.6, 1.1), (-1.1, 3.9)], [(-0.7, 7.2), (0.4, 2.2)], [(-0.3, -2.1), (-0.3, -6.8)], [(-6.0, -0.1), (3.1, -0.6)]]"
1,1,0.0,1.0,25,-0.4723973039257207,0.5833333333333334,0.03780008164267096,"[[(-6.0, -0.1), (-0.8, -7.2)]]","[[(-0.8, 7.0), (3.8, 0.9)], [(-0.4, -3.0), (-4.6, -1.1)], [(-0.8, 5.0), (-0.6, -2.4)], [(1.1, 6.8), (1.2, 3.8)], [(0.1, -5.5), (-3.6, 0.1)], [(1.1, -2.0), (5.0, -1.1)], [(2.8, -1.1), (0.8, -3.7)], [(-1.8, 0.6), (6.5, 0.6)]]"
1,1,0.0,1.0,25,0.3231327482152127,0.3333333333333333,0.08628418263618684,"[[(-0.4, 3.6), (-0.3, -5.2)]]","[[(-0.4, -5.5), (4.3, 0.9)], [(0.0, -7.0), (1.0, 4.9)], [(1.6, -0.8), (-0.0, -3.2)], [(6.3, -0.8), (-0.4, 3.1)], [(3.0, -0.5), (-0.3, 7.2)], [(0.5, -3.0), (2.2, -0.2)], [(1.1, -6.8), (-4.9, -0.1)], [(0.4, 1.8), (-1.2, -2.1)]]"
1,1,0.0,1.0,25,-0.34613205891702575,0.11538461538461539,0.06450845769663434,"[[(3.1, -0.8), (-3.8, -1.0)]]","[[(0.6, 6.9), (0.5, -2.5)], [(0.5, -3.9), (0.3, 6.5)], [(-0.7, -3.0), (4.1, -0.5)], [(-6.8, 1.1), (-0.9, -3.5)], [(6.9, 0.5), (-0.8, -5.9)], [(-2.9, 0.4), (2.2, -1.2)], [(0.2, 4.5), (0.8, -5.7)], [(-6.1, -0.4), (0.7, -4.5)]]"
1,1,1.0,0.0,5.75,0.7407494652273986,0.30434782608695654,0.06269437980225098,"[[(-4.1, -1.0), (0.2, 6.8)]]","[[(5.3, -0.0), (1.1, 3.4)], [(0.9, 3.0), (4.7, -0.1)], [(0.9, -0.8), (1.0, -3.7)], [(0.1, -3.4), (-2.6, 0.8)], [(0.4, 4.3), (6.4, 0.4)], [(-0.6, -6.0), (3.0, -0.8)], [(1.2, 6.5), (-5.4, -1.2)], [(-0.2, 3.2), (5.0, -1.2)]]"
1,1,1.0,0.0,6.75,0.5911986199063564,0.48148148148148145,0.08812884163237514,"[[(-5.9, 0.7), (0.4, 6.2)]]","[[(-0.6, 6.1), (0.9, 3.2)], [(-4.3, -0.2), (5.5, -0.6)], [(1.0, 2.7), (5.2, 0.4)], [(4.6, -0.6), (-5.7, 0.7)], [(2.7, 1.0), (0.8, -7.0)], [(-6.6, -0.7), (-0.2, -4.3)], [(1.2, -6.3), (-6.4, -0.9)], [(-0.0, -0.7), (1.0, 2.2)]]"
1,1,0.0,1.0,25,-0.5515093833238549,0.2,0.14009860060820378,"[[(-1.1, -3.2), (0.1, 7.1)]]","[[(2.3, 0.5), (-1.2, 5.6)], [(7.0, -0.1), (-2.2, -0.3)], [(-4.8, 0.4), (0.0, -5.3)], [(4.2, -1.0), (6.0, 0.8)], [(-1.0, -5.8), (-6.0, 0.8)], [(3.3, 0.1), (-4.3, -0.6)], [(0.7, -4.1), (4.2, -1.2)], [(-0.8, 6.4), (1.2, 3.3)]]"
1,1,1.0,0.0,8.0,0.48462726530678113,0.28125,0.08206700085871016,"[[(5.5, 0.9), (-1.1, -4.6)]]","[[(-7.0, 0.4), (-3.0, 0.6)], [(-0.5, 3.3), (0.0, 2.1)], [(-4.9, 0.8), (0.1, 5.3)], [(-0.5, -2.5), (6.1, 0.5)], [(-0.7, -4.4), (1.1, 4.3)], [(0.4, -5.4), (-6.4, 0.2)], [(-0.2, -7.2), (3.4, -0.2)], [(-6.3, -1.0), (-1.1, -2.9)]]"
1,1,1.0,0.0,5.0,0.8986886355966974,0.1,0.11437138122519713,"[[(-4.0, 0.1), (1.0, -6.6)]]","[[(-0.0, 0.2), (-0.6, 4.7)], [(-1.0, 0.2), (-1.0, 6.4)], [(1.2, 0.9), (0.8, 5.6)], [(-0.7, 1.4), (-1.0, -2.3)], [(-0.2, 6.4), (0.7, -2.1)], [(0.7, -2.9), (4.8, -0.3)], [(-1.3, -0.8), (4.0, 0.8)], [(5.6, 1.2), (-6.2, -0.7)]]"
1,1,1.0,0.0,3.0,1.2723022560211013,0.0,0,"[[(3.2, -0.7), (-0.4, 2.9)]]","[[(1.0, 6.0), (-6.9, -0.7)], [(6.5, 0.5), (6.6, -0.3)], [(-4.4, 0.1), (4.4, 0.3)], [(-2.9, -1.2), (0.1, -3.9)], [(0.9, -4.5), (-2.9, -1.0)], [(-2.3, 0.0), (2.5, 1.0)], [(-0.2, -3.4), (-0.8, -4.4)], [(-0.8, -2.3), (2.9, -0.1)]]"
1,1,1.0,0.0,2.75,1.3014536408820094,0.36363636363636365,0.11710516757919515,"[[(1.0, 2.1), (4.6, 1.0)]]","[[(-0.3, -4.4), (1.1, 4.4)], [(3.2, -0.5), (-0.0, 7.2)], [(-0.4, 5.1), (6.0, -0.3)], [(0.2, 0.4), (-7.2, 0.8)], [(-6.1, 1.2), (-1.2, 6.6)], [(-2.1, 1.0), (1.1, -5.0)], [(-6.2, -1.0), (2.3, 0.1)], [(-3.8, -0.6), (-4.5, -0.7)]]"
1,1,1.0,0.0,4.0,1.0532302823737922,0.25,0.10401929332756443,"[[(-4.9, -0.9), (-1.2, 4.2)]]","[[(2.8, 0.0), (0.7, -5.4)], [(0.2, 0.4), (0.9, 2.4)], [(5.7, 0.5), (4.5, -0.3)], [(-6.9, -0.5), (0.4, -3.5)], [(5.5, -0.8), (-1.2, -4.5)], [(-1.9, -0.4), (-0.1, -2.3)], [(0.4, 4.4), (3.3, -0.5)], [(-0.9, -4.1), (5.8, -1.1)]]"
1,1,0.0,1.0,25,-0.41138659946654843,0.4230769230769231,0.06463485042584853,"[[(-0.3, -5.3), (3.5, 1.2)]]","[[(-2.0, -0.2), (5.1, 1.0)], [(-7.1, -0.8), (-1.0, -7.2)], [(0.5, 2.1), (1.0, 5.8)], [(-4.7, -1.0), (-4.6, -0.5)], [(2.0, 0.0), (-1.0, 2.3)], [(1.0, 3.4), (4.9, -1.2)], [(5.6, 0.0), (-0.0, 4.7)], [(0.6, -3.1), (0.6, -5.9)]]"
1,1,1.0,0.0,3.5,1.1439022862408277,0.42857142857142855,0.13026620649802995,"[[(-3.0, 1.0), (-1.0, -5.1)]]","[[(1.0, 0.8), (1.1, -2.8)], [(1.0, -5.8), (5.1, -0.8)], [(-1.0, 5.1), (1.2, -7.2)], [(-0.3, 3.0), (5.9, 1.0)], [(0.4, -3.5), (-3.0, 0.5)], [(-0.7, -3.2), (6.7, -0.0)], [(0.6, 5.3), (1.2, 5.5)], [(0.2, -2.5), (3.6, 0.4)]]"
1,1,0.0,1.0,25,-0.5858706555763881,0.5454545454545454,0.07464259061407513,"[[(-1.1, 4.2), (0.5, -7.0)]]","[[(0.7, 4.2), (-1.2, -5.8)], [(-1.9, 1.2), (4.9, -0.4)], [(-6.8, 0.9), (-7.2, 0.5)], [(6.4, 1.0), (-4.4, 0.5)], [(5.0, 0.8), (0.7, -3.5)], [(-0.3, 0.7), (5.4, 0.9)], [(-3.4, 0.8), (1.1, 6.1)], [(-0.4, -5.4), (6.7, 0.0)]]"
1,1,0.0,0.0,25,-0.2993813505226262,0.86,0.043746787112191314,"[[(4.7, -0.4), (-0.9, -5.7)]]","[[(1.2, -3.4), (-6.2, 0.1)], [(0.0, -5.7), (6.2, -1.2)], [(-1.9, -0.9), (-2.4, 0.3)], [(-4.2, -1.2), (-1.0, 3.7)], [(6.2, 0.0), (-0.7, 6.9)], [(2.8, 1.1), (1.0, -5.0)], [(-0.2, 5.6), (2.2, -1.2)], [(0.2, -4.3), (4.7, 0.9)]]"
1,1,1.0,0.0,3.75,1.0991422904278256,0.26666666666666666,0.11502030278001438,"[[(-1.1, -4.4), (3.5, 0.4)]]","[[(5.3, -0.5), (4.7, -0.7)], [(-4.6, -0.6), (-0.6, -3.4)], [(-2.1, 0.5), (0.7, 2.5)], [(-0.6, -6.0), (0.3, 6.5)], [(1.2, -4.9), (-7.0, -0.0)], [(0.8, 6.5), (-6.0, 0.1)], [(0.6, -0.9), (5.2, 0.3)], [(3.4, 0.5), (0.6, -3.6)]]"
1,1,0.0,0.0,25,-0.18849137156592363,0.68,0.05296867657867555,"[[(0.8, 7.1), (-0.0, -5.1)]]","[[(5.2, 1.2), (-2.6, -0.7)], [(-2.4, -1.1), (-4.2, 0.9)], [(-0.4, -5.5), (4.7, -0.6)], [(0.6, -1.3), (0.2, 6.2)], [(1.2, 0.8), (4.2, 1.2)], [(-1.0, -3.6), (6.7, -0.7)], [(2.1, -0.7), (-6.1, 0.5)], [(-6.9, -0.9), (1.2, 7.0)]]"
1,1,0.0,1.0,25,0.26577142379701135,0.058823529411764705,0.09039822000451403,"[[(-6.1, -0.5), (6.9, 0.1)]]","[[(4.9, -1.0), (-1.1, -3.2)], [(1.0, 1.9), (0.4, 7.1)], [(0.4, -0.5), (-0.3, 2.9)], [(6.3, -1.0), (0.8, -4.7)], [(0.6, 6.4), (-5.6, 1.2)], [(-0.1, -7.0), (0.6, 4.0)], [(-1.4, 0.4), (2.3, -1.0)], [(-0.3, -3.6), (-0.1, -5.6)]]"
1,1,1.0,0.0,4.75,0.9197306336315915,0.21052631578947367,0.08152660902668046,"[[(0.8, 2.1), (0.2, -7.0)]]","[[(-1.7, -1.1), (-3.6, -0.6)], [(5.8, 0.8), (-6.9, 0.5)], [(0.8, 6.1), (-0.9, -4.9)], [(-0.6, 3.5), (0.7, -4.7)], [(-5.6, -0.2), (-4.3, 1.2)], [(1.1, -7.2), (5.1, -0.2)], [(0.4, -6.4), (4.7, 1.1)], [(-0.5, -4.9), (-3.6, 0.4)]]"
1,1,0.0,1.0,25,-0.3117206758687444,0.7111111111111111,0.07366030104226926,"[[(5.3, 0.6), (-0.2, 3.5)]]","[[(1.0, -0.6), (-1.1, -3.9)], [(-0.9, -3.2), (-0.7, 6.3)], [(-0.5, -4.8), (-5.6, 1.1)], [(0.7, 1.0), (7.0, 0.4)], [(-5.6, 0.5), (5.2, 0.7)], [(0.8, -4.6), (0.0, -5.0)], [(0.8, 6.6), (-0.6, -2.6)], [(2.3, -0.6), (2.3, 1.1)]]"
1,1,0.0,1.0,25,-0.3817182278350891,0.047619047619047616,0.07534639925141551,"[[(6.2, -0.9), (-6.5, 0.1)]]","[[(-0.8, -4.5), (1.1, 6.4)], [(0.9, -0.0), (-1.0, -7.2)], [(-0.6, -3.1), (-0.9, 7.1)], [(0.1, -2.3), (6.6, -1.1)], [(-6.7, -1.0), (0.8, -3.1)], [(-0.7, 2.8), (-3.0, 0.6)], [(0.5, 4.8), (7.1, 0.8)], [(-3.1, 0.4), (-4.5, -1.1)]]"
1,1,1.0,0.0,7.25,0.5856693628667996,0.2413793103448276,0.10438362021401137,"[[(0.6, 6.4), (5.6, -0.4)]]","[[(-1.2, 2.3), (-2.6, 0.8)], [(3.5, 0.6), (0.2, 7.0)], [(0.2, 2.2), (0.3, -4.9)], [(6.8, 1.0), (3.1, 0.2)], [(1.2, -7.1), (-1.2, 3.7)], [(-4.2, -0.6), (-0.7, -6.2)], [(5.2, 1.1), (-6.2, 0.1)], [(-1.5, 0.5), (0.4, 4.5)]]"
1,1,1.0,0.0,5.5,0.802306027598416,0.36363636363636365,0.12689768659455328,"[[(7.0, -0.5), (-0.1, -5.1)]]","[[(5.6, 0.3), (-3.6, -0.2)], [(0.7, 7.0), (-2.6, 0.1)], [(0.7, 0.5), (1.1, 6.4)], [(1.2, 3.4), (-6.6, 0.6)], [(3.3, 0.8), (-0.5, 3.5)], [(-0.9, -7.1), (-1.2, -3.5)], [(-2.9, 0.9), (-6.7, -0.7)], [(0.9, -2.0), (3.3, 0.4)]]"
1,1,1.0,0.0,3.0,1.241835521681338,0.3333333333333333,0.09539412500676556,"[[(2.8, 0.9), (1.1, -4.0)]]","[[(0.5, 3.6), (0.8, -7.1)], [(0.0, -2.2), (0.4, 2.3)], [(-6.4, 1.0), (-0.5, -4.3)], [(5.1, 0.6), (-4.0, -0.9)], [(-5.5, 0.3), (-0.8, -5.5)], [(-1.1, 4.3), (-6.0, 1.1)], [(-5.2, -0.9), (-4.9, 0.5)], [(-0.9, -1.3), (5.3, 0.8)]]"
1,1,1.0,0.0,4.25,1.0326672328482667,0.0,0,"[[(-2.9, -0.8), (3.7, 1.0)]]","[[(-0.3, -1.7), (-4.5, -1.1)], [(0.9, 6.2), (-1.2, -3.5)], [(-7.1, -0.2), (-1.1, 6.9)], [(1.2, -2.3), (0.8, -5.0)], [(-6.2, 0.5), (-3.3, 0.9)], [(0.9, 5.1), (-0.4, 3.4)], [(-4.7, 1.1), (0.3, 4.6)], [(-1.4, -1.1), (-5.2, 0.6)]]"
1,1,0.0,1.0,25,-0.5756872087946099,0.1111111111111111,0.059177608105698165,"[[(-0.9, 5.5), (6.6, -1.0)]]","[[(5.9, 0.6), (5.7, 0.4)], [(1.0, 4.4), (0.5, 3.8)], [(-0.0, 4.0), (-0.9, -5.5)], [(6.5, -1.0), (4.3, -0.2)], [(-1.0, -3.3), (3.1, 1.0)], [(0.6, -4.3), (-2.1, 0.3)], [(-0.6, -0.7), (-0.2, -4.3)], [(0.5, 1.6), (-0.2, -6.6)]]"
1,1,1.0,0.0,3.5,1.1294669896183538,0.35714285714285715,0.0886193673005156,"[[(-0.7, 4.4), (4.7, 1.1)]]","[[(4.1, 0.5), (-3.4, -0.3)], [(-1.1, -4.2), (-1.2, -6.9)], [(0.1, 0.0), (-5.0, -0.4)], [(-0.8, -5.8), (-0.6, 2.8)], [(5.4, 0.2), (2.3, -0.6)], [(-0.3, 6.5), (6.5, 0.6)], [(2.3, -0.4), (-1.0, 4.6)], [(-5.0, -0.8), (0.4, 3.4)]]"
1,1,1.0,0.0,5.75,0.7560531987814615,0.2608695652173913,0.09234524431275305,"[[(0.1, -6.6), (7.3, 0.2)]]","[[(-4.7, -0.3), (-0.6, 6.6)], [(0.5, -2.3), (-4.1, 1.1)], [(-0.9, 5.0), (1.0, -6.4)], [(0.9, 7.2), (0.3, -3.1)], [(0.8, 0.2), (-0.3, -7.2)], [(4.9, -0.3), (-4.3, -0.3)], [(2.3, 0.3), (-6.8, 0.6)], [(-0.1, -0.9), (-0.1, 2.9)]]"
1,1,1.0,0.0,18.5,-0.11713490381153033,0.8108108108108109,0.09380822728544659,"[[(-4.5, -0.6), (-1.1, -4.1)]]","[[(1.0, -3.8), (6.3, 0.9)], [(4.6, -0.7), (-0.6, 4.6)], [(-1.1, 0.0), (3.4, 0.5)], [(-0.2, -4.8), (0.0, 2.8)], [(-1.0, -1.1), (-6.4, -0.3)], [(-0.5, -3.7), (0.3, -5.9)], [(3.4, 0.7), (-4.1, -1.1)], [(-0.6, -2.5), (1.1, 6.8)]]"
1,1,0.0,1.0,25,-0.5763306922147772,0.1111111111111111,0.052366387673090764,"[[(-7.3, -0.9), (-1.1, -5.8)]]","[[(-3.0, 0.1), (0.7, 4.8)], [(-0.3, 0.0), (-0.3, 4.2)], [(-0.1, 3.2), (4.5, 0.9)], [(1.1, 2.5), (1.1, 7.0)], [(-6.3, 0.3), (-0.7, 6.9)], [(1.0, -1.1), (1.1, 5.9)], [(-5.3, 0.5), (-3.7, -0.8)], [(7.2, -1.0), (3.0, 0.2)]]"
1,1,1.0,0.0,5.0,0.8726016220961269,0.3,0.11607503412602427,"[[(3.7, 1.2), (0.9, -7.1)]]","[[(4.8, -1.0), (2.5, 1.1)], [(-0.3, -3.0), (-0.6, 3.4)], [(-0.5, -4.7), (-0.4, -4.4)], [(0.3, 0.4), (0.6, -2.9)], [(-4.6, 0.0), (-4.9, 0.1)], [(-0.6, 6.6), (4.0, -0.7)], [(-1.0, 2.8), (-0.0, 4.5)], [(-2.3, 0.6), (5.8, -0.8)]]"
1,1,0.0,1.0,25,-0.5656929337135178,0.1111111111111111,0.16454369145340608,"[[(-2.1, 0.3), (0.9, 7.2)]]","[[(-0.4, -7.2), (0.1, -4.7)], [(1.0, -3.8), (-0.6, -3.4)], [(2.9, 1.2), (-4.1, -0.3)], [(-6.8, -0.2), (-5.1, -1.1)], [(-0.5, 3.8), (1.2, 2.8)], [(-1.2, 4.9), (3.9, 0.8)], [(-0.0, -5.1), (-1.2, 5.6)], [(6.9, -0.3), (-5.7, -0.3)]]"
1,1,1.0,0.0,2.5,1.3822203513050628,0.0,0,"[[(-0.2, 2.2), (-3.3, -0.6)]]","[[(-0.8, -5.4), (-0.6, -5.9)], [(1.1, -2.3), (-6.1, -0.2)], [(0.9, 5.8), (0.4, 3.2)], [(0.2, 0.4), (6.5, 1.1)], [(-0.3, -4.0), (-0.9, 5.4)], [(1.2, -6.6), (0.9, -2.1)], [(0.2, 3.9), (0.1, 5.0)], [(5.5, -0.4), (0.5, 6.7)]]"
1,1,1.0,0.0,3.75,1.121878925184319,0.06666666666666667,0.17195444572928886,"[[(1.1, -3.3), (-4.7, 0.6)]]","[[(-1.2, 3.7), (2.7, 0.1)], [(3.4, 0.5), (-0.8, -6.9)], [(-3.4, 0.6), (4.8, 0.3)], [(0.3, 0.7), (-1.2, 3.1)], [(2.4, -0.1), (-0.1, 4.1)], [(-0.4, -5.8), (-3.1, -0.8)], [(6.6, 0.9), (0.1, -3.4)], [(1.8, -1.0), (0.8, 6.6)]]"
1,1,0.0,1.0,25,0.25052302731982257,0.25,0.10387337846992745,"[[(-3.5, -1.2), (4.8, -0.4)]]","[[(0.2, -6.9), (-0.1, -3.1)], [(0.5, 6.2), (3.0, -0.4)], [(0.2, 7.2), (3.1, 0.7)], [(0.2, 1.1), (-0.0, -5.9)], [(0.6, -3.2), (-3.4, -0.3)], [(2.0, 0.7), (-6.0, -0.2)], [(0.8, -4.6), (0.1, 4.2)], [(6.5, -0.7), (0.9, -2.5)]]"
